,unix,timestamps,binance,kucoin,ftx,max,min,mean,median
471,1663141860000,2022-09-14 07:51:00,1604.62,1604.38,1604.5,1604.62,1604.38,1604.5,1604.5
472,1663141920000,2022-09-14 07:52:00,1601.18,1601.04,1601.0,1601.18,1601.0,1601.0733333333335,1601.04
473,1663141980000,2022-09-14 07:53:00,1603.69,1603.47,1603.7,1603.7,1603.47,1603.62,1603.69
474,1663142040000,2022-09-14 07:54:00,1608.34,1608.05,1608.0,1608.34,1608.0,1608.1299999999999,1608.05
475,1663142100000,2022-09-14 07:55:00,1608.93,1609.07,1608.7,1609.07,1608.7,1608.8999999999999,1608.93
476,1663142160000,2022-09-14 07:56:00,1610.99,1610.62,1610.7,1610.99,1610.62,1610.7699999999998,1610.7
477,1663142220000,2022-09-14 07:57:00,1610.37,1610.2,1610.3,1610.37,1610.2,1610.29,1610.3
478,1663142280000,2022-09-14 07:58:00,1609.08,1608.94,1609.0,1609.08,1608.94,1609.006666666667,1609.0
479,1663142340000,2022-09-14 07:59:00,1612.14,1611.88,1612.0,1612.14,1611.88,1612.006666666667,1612.0
480,1663142400000,2022-09-14 08:00:00,1609.69,1609.65,1609.1,1609.69,1609.1,1609.4800000000002,1609.65
481,1663142460000,2022-09-14 08:01:00,1609.51,1609.64,1609.2,1609.64,1609.2,1609.45,1609.51
482,1663142520000,2022-09-14 08:02:00,1606.9,1606.68,1606.8,1606.9,1606.68,1606.7933333333333,1606.8
483,1663142580000,2022-09-14 08:03:00,1606.17,1606.29,1606.2,1606.29,1606.17,1606.22,1606.2
484,1663142640000,2022-09-14 08:04:00,1601.98,1602.4,1601.9,1602.4,1601.9,1602.0933333333335,1601.98
485,1663142700000,2022-09-14 08:05:00,1600.46,1600.66,1600.7,1600.7,1600.46,1600.6066666666666,1600.66
486,1663142760000,2022-09-14 08:06:00,1602.39,1602.21,1602.6,1602.6,1602.21,1602.4000000000003,1602.39
487,1663142820000,2022-09-14 08:07:00,1604.75,1604.41,1605.2,1605.2,1604.41,1604.7866666666666,1604.75
488,1663142880000,2022-09-14 08:08:00,1605.2,1604.6,1605.3,1605.3,1604.6,1605.0333333333335,1605.2
489,1663142940000,2022-09-14 08:09:00,1605.49,1605.32,1605.4,1605.49,1605.32,1605.4033333333334,1605.4
490,1663143000000,2022-09-14 08:10:00,1606.21,1605.82,1606.2,1606.21,1605.82,1606.0766666666666,1606.2
491,1663143060000,2022-09-14 08:11:00,1603.44,1602.83,1603.6,1603.6,1602.83,1603.29,1603.44
492,1663143120000,2022-09-14 08:12:00,1600.93,1600.44,1601.2,1601.2,1600.44,1600.8566666666666,1600.93
493,1663143180000,2022-09-14 08:13:00,1599.01,1598.6,1599.5,1599.5,1598.6,1599.0366666666666,1599.01
494,1663143240000,2022-09-14 08:14:00,1591.95,1591.58,1592.6,1592.6,1591.58,1592.043333333333,1591.95
495,1663143300000,2022-09-14 08:15:00,1593.6,1593.55,1593.9,1593.9,1593.55,1593.6833333333332,1593.6
496,1663143360000,2022-09-14 08:16:00,1594.96,1594.57,1595.0,1595.0,1594.57,1594.8433333333332,1594.96
497,1663143420000,2022-09-14 08:17:00,1595.25,1595.16,1595.5,1595.5,1595.16,1595.3033333333333,1595.25
498,1663143480000,2022-09-14 08:18:00,1595.18,1594.95,1595.3,1595.3,1594.95,1595.1433333333334,1595.18
499,1663143540000,2022-09-14 08:19:00,1593.46,1593.09,1593.5,1593.5,1593.09,1593.3500000000001,1593.46
500,1663143600000,2022-09-14 08:20:00,1595.81,1595.47,1595.9,1595.9,1595.47,1595.7266666666667,1595.81
501,1663143660000,2022-09-14 08:21:00,1592.37,1592.2,1592.7,1592.7,1592.2,1592.4233333333332,1592.37
502,1663143720000,2022-09-14 08:22:00,1591.67,1591.37,1591.9,1591.9,1591.37,1591.6466666666668,1591.67
503,1663143780000,2022-09-14 08:23:00,1590.63,1590.56,1590.8,1590.8,1590.56,1590.6633333333332,1590.63
504,1663143840000,2022-09-14 08:24:00,1590.2,1590.11,1590.4,1590.4,1590.11,1590.2366666666667,1590.2
505,1663143900000,2022-09-14 08:25:00,1589.3,1589.22,1589.5,1589.5,1589.22,1589.3400000000001,1589.3
506,1663143960000,2022-09-14 08:26:00,1589.68,1589.84,1590.2,1590.2,1589.68,1589.9066666666668,1589.84
507,1663144020000,2022-09-14 08:27:00,1587.75,1587.79,1588.2,1588.2,1587.75,1587.9133333333332,1587.79
508,1663144080000,2022-09-14 08:28:00,1588.79,1588.68,1588.9,1588.9,1588.68,1588.7900000000002,1588.79
509,1663144140000,2022-09-14 08:29:00,1586.73,1586.61,1587.1,1587.1,1586.61,1586.8133333333335,1586.73
510,1663144200000,2022-09-14 08:30:00,1592.3,1592.0,1592.5,1592.5,1592.0,1592.2666666666667,1592.3
511,1663144260000,2022-09-14 08:31:00,1595.77,1594.94,1595.7,1595.77,1594.94,1595.47,1595.7
512,1663144320000,2022-09-14 08:32:00,1597.73,1597.54,1597.6,1597.73,1597.54,1597.6233333333332,1597.6
513,1663144380000,2022-09-14 08:33:00,1599.36,1599.34,1599.5,1599.5,1599.34,1599.3999999999999,1599.36
514,1663144440000,2022-09-14 08:34:00,1601.51,1601.29,1601.9,1601.9,1601.29,1601.5666666666668,1601.51
515,1663144500000,2022-09-14 08:35:00,1599.71,1599.67,1600.0,1600.0,1599.67,1599.7933333333333,1599.71
516,1663144560000,2022-09-14 08:36:00,1601.71,1601.78,1602.0,1602.0,1601.71,1601.83,1601.78
517,1663144620000,2022-09-14 08:37:00,1598.94,1598.64,1599.3,1599.3,1598.64,1598.96,1598.94
518,1663144680000,2022-09-14 08:38:00,1600.75,1600.5,1601.0,1601.0,1600.5,1600.75,1600.75
519,1663144740000,2022-09-14 08:39:00,1599.58,1599.31,1599.8,1599.8,1599.31,1599.5633333333333,1599.58
520,1663144800000,2022-09-14 08:40:00,1602.02,1602.07,1602.3,1602.3,1602.02,1602.13,1602.07
521,1663144860000,2022-09-14 08:41:00,1602.0,1601.97,1602.0,1602.0,1601.97,1601.99,1602.0
522,1663144920000,2022-09-14 08:42:00,1603.4,1602.96,1603.4,1603.4,1602.96,1603.2533333333333,1603.4
523,1663144980000,2022-09-14 08:43:00,1601.29,1601.45,1601.9,1601.9,1601.29,1601.5466666666664,1601.45
524,1663145040000,2022-09-14 08:44:00,1602.21,1602.15,1602.6,1602.6,1602.15,1602.32,1602.21
525,1663145100000,2022-09-14 08:45:00,1603.48,1603.23,1603.6,1603.6,1603.23,1603.4366666666665,1603.48
526,1663145160000,2022-09-14 08:46:00,1602.85,1603.25,1603.1,1603.25,1602.85,1603.0666666666666,1603.1
527,1663145220000,2022-09-14 08:47:00,1601.78,1601.8,1602.5,1602.5,1601.78,1602.0266666666666,1601.8
528,1663145280000,2022-09-14 08:48:00,1601.95,1601.73,1601.9,1601.95,1601.73,1601.86,1601.9
529,1663145340000,2022-09-14 08:49:00,1600.88,1600.74,1601.2,1601.2,1600.74,1600.9399999999998,1600.88
530,1663145400000,2022-09-14 08:50:00,1601.28,1600.7,1601.5,1601.5,1600.7,1601.1599999999999,1601.28
531,1663145460000,2022-09-14 08:51:00,1603.45,1603.59,1603.7,1603.7,1603.45,1603.58,1603.59
532,1663145520000,2022-09-14 08:52:00,1602.78,1602.29,1602.9,1602.9,1602.29,1602.6566666666665,1602.78
533,1663145580000,2022-09-14 08:53:00,1603.61,1603.47,1603.9,1603.9,1603.47,1603.6599999999999,1603.61
534,1663145640000,2022-09-14 08:54:00,1603.0,1602.56,1603.2,1603.2,1602.56,1602.92,1603.0
535,1663145700000,2022-09-14 08:55:00,1603.19,1603.23,1603.2,1603.23,1603.19,1603.2066666666667,1603.2
536,1663145760000,2022-09-14 08:56:00,1601.58,1601.07,1601.8,1601.8,1601.07,1601.4833333333333,1601.58
537,1663145820000,2022-09-14 08:57:00,1603.34,1603.15,1603.5,1603.5,1603.15,1603.33,1603.34
538,1663145880000,2022-09-14 08:58:00,1601.96,1601.62,1602.0,1602.0,1601.62,1601.86,1601.96
539,1663145940000,2022-09-14 08:59:00,1603.06,1602.97,1603.3,1603.3,1602.97,1603.11,1603.06
540,1663146000000,2022-09-14 09:00:00,1601.78,1601.76,1602.1,1602.1,1601.76,1601.8799999999999,1601.78
541,1663146060000,2022-09-14 09:01:00,1602.11,1602.12,1602.3,1602.3,1602.11,1602.1766666666665,1602.12
542,1663146120000,2022-09-14 09:02:00,1602.1,1601.85,1602.2,1602.2,1601.85,1602.05,1602.1
543,1663146180000,2022-09-14 09:03:00,1601.37,1601.11,1601.2,1601.37,1601.11,1601.2266666666665,1601.2
544,1663146240000,2022-09-14 09:04:00,1601.06,1600.6,1601.0,1601.06,1600.6,1600.8866666666665,1601.0
545,1663146300000,2022-09-14 09:05:00,1601.03,1600.7,1601.2,1601.2,1600.7,1600.9766666666667,1601.03
546,1663146360000,2022-09-14 09:06:00,1602.6,1602.31,1602.6,1602.6,1602.31,1602.5033333333333,1602.6
547,1663146420000,2022-09-14 09:07:00,1604.15,1603.92,1604.2,1604.2,1603.92,1604.0900000000001,1604.15
548,1663146480000,2022-09-14 09:08:00,1605.08,1604.76,1605.1,1605.1,1604.76,1604.9800000000002,1605.08
549,1663146540000,2022-09-14 09:09:00,1606.3,1605.86,1606.3,1606.3,1605.86,1606.1533333333334,1606.3
550,1663146600000,2022-09-14 09:10:00,1603.38,1602.98,1603.7,1603.7,1602.98,1603.3533333333335,1603.38
551,1663146660000,2022-09-14 09:11:00,1601.33,1601.19,1601.5,1601.5,1601.19,1601.3400000000001,1601.33
552,1663146720000,2022-09-14 09:12:00,1601.03,1600.67,1601.4,1601.4,1600.67,1601.0333333333335,1601.03
553,1663146780000,2022-09-14 09:13:00,1601.3,1600.89,1601.5,1601.5,1600.89,1601.2300000000002,1601.3
554,1663146840000,2022-09-14 09:14:00,1601.28,1601.09,1601.3,1601.3,1601.09,1601.2233333333334,1601.28
555,1663146900000,2022-09-14 09:15:00,1601.01,1600.84,1601.3,1601.3,1600.84,1601.05,1601.01
556,1663146960000,2022-09-14 09:16:00,1597.99,1597.67,1598.3,1598.3,1597.67,1597.9866666666667,1597.99
557,1663147020000,2022-09-14 09:17:00,1600.34,1599.72,1600.5,1600.5,1599.72,1600.1866666666665,1600.34
558,1663147080000,2022-09-14 09:18:00,1600.92,1600.87,1601.4,1601.4,1600.87,1601.0633333333335,1600.92
559,1663147140000,2022-09-14 09:19:00,1601.29,1601.02,1601.6,1601.6,1601.02,1601.3033333333333,1601.29
560,1663147200000,2022-09-14 09:20:00,1601.31,1601.3,1601.7,1601.7,1601.3,1601.4366666666665,1601.31
561,1663147260000,2022-09-14 09:21:00,1599.5,1599.36,1599.8,1599.8,1599.36,1599.5533333333333,1599.5
562,1663147320000,2022-09-14 09:22:00,1601.07,1600.9,1601.2,1601.2,1600.9,1601.0566666666666,1601.07
563,1663147380000,2022-09-14 09:23:00,1602.0,1602.13,1602.2,1602.2,1602.0,1602.11,1602.13
564,1663147440000,2022-09-14 09:24:00,1603.73,1603.51,1604.0,1604.0,1603.51,1603.7466666666667,1603.73
565,1663147500000,2022-09-14 09:25:00,1604.33,1604.14,1604.4,1604.4,1604.14,1604.2900000000002,1604.33
566,1663147560000,2022-09-14 09:26:00,1604.45,1604.48,1604.3,1604.48,1604.3,1604.41,1604.45
567,1663147620000,2022-09-14 09:27:00,1604.78,1604.8,1604.8,1604.8,1604.78,1604.7933333333333,1604.8
568,1663147680000,2022-09-14 09:28:00,1606.61,1606.39,1606.6,1606.61,1606.39,1606.5333333333335,1606.6
569,1663147740000,2022-09-14 09:29:00,1607.13,1606.95,1607.1,1607.13,1606.95,1607.0600000000002,1607.1
570,1663147800000,2022-09-14 09:30:00,1609.81,1610.07,1610.4,1610.4,1609.81,1610.0933333333335,1610.07
571,1663147860000,2022-09-14 09:31:00,1603.63,1603.84,1604.0,1604.0,1603.63,1603.8233333333335,1603.84
572,1663147920000,2022-09-14 09:32:00,1603.08,1603.21,1603.3,1603.3,1603.08,1603.1966666666667,1603.21
573,1663147980000,2022-09-14 09:33:00,1602.27,1602.5,1602.7,1602.7,1602.27,1602.49,1602.5
574,1663148040000,2022-09-14 09:34:00,1602.12,1602.42,1602.5,1602.5,1602.12,1602.3466666666666,1602.42
575,1663148100000,2022-09-14 09:35:00,1601.32,1601.5,1601.9,1601.9,1601.32,1601.573333333333,1601.5
576,1663148160000,2022-09-14 09:36:00,1603.87,1604.04,1604.2,1604.2,1603.87,1604.0366666666666,1604.04
577,1663148220000,2022-09-14 09:37:00,1603.94,1604.26,1604.4,1604.4,1603.94,1604.2,1604.26
578,1663148280000,2022-09-14 09:38:00,1604.82,1604.92,1605.1,1605.1,1604.82,1604.9466666666667,1604.92
579,1663148340000,2022-09-14 09:39:00,1605.86,1606.05,1606.3,1606.3,1605.86,1606.07,1606.05
580,1663148400000,2022-09-14 09:40:00,1604.75,1604.93,1605.2,1605.2,1604.75,1604.96,1604.93
581,1663148460000,2022-09-14 09:41:00,1602.19,1602.69,1602.7,1602.7,1602.19,1602.5266666666666,1602.69
582,1663148520000,2022-09-14 09:42:00,1603.32,1603.64,1603.6,1603.64,1603.32,1603.5199999999998,1603.6
583,1663148580000,2022-09-14 09:43:00,1602.72,1602.71,1602.9,1602.9,1602.71,1602.7766666666666,1602.72
584,1663148640000,2022-09-14 09:44:00,1602.15,1602.47,1602.9,1602.9,1602.15,1602.506666666667,1602.47
585,1663148700000,2022-09-14 09:45:00,1604.58,1604.61,1604.6,1604.61,1604.58,1604.5966666666664,1604.6
586,1663148760000,2022-09-14 09:46:00,1602.1,1602.38,1602.7,1602.7,1602.1,1602.3933333333334,1602.38
587,1663148820000,2022-09-14 09:47:00,1601.28,1601.33,1601.4,1601.4,1601.28,1601.3366666666668,1601.33
588,1663148880000,2022-09-14 09:48:00,1601.49,1601.58,1601.6,1601.6,1601.49,1601.5566666666666,1601.58
589,1663148940000,2022-09-14 09:49:00,1601.46,1601.36,1601.5,1601.5,1601.36,1601.4399999999998,1601.46
590,1663149000000,2022-09-14 09:50:00,1602.31,1602.04,1602.4,1602.4,1602.04,1602.25,1602.31
591,1663149060000,2022-09-14 09:51:00,1602.34,1602.27,1602.4,1602.4,1602.27,1602.3366666666668,1602.34
592,1663149120000,2022-09-14 09:52:00,1601.29,1601.18,1601.4,1601.4,1601.18,1601.2900000000002,1601.29
593,1663149180000,2022-09-14 09:53:00,1601.14,1601.41,1601.4,1601.41,1601.14,1601.3166666666668,1601.4
594,1663149240000,2022-09-14 09:54:00,1601.28,1601.47,1601.4,1601.47,1601.28,1601.3833333333332,1601.4
595,1663149300000,2022-09-14 09:55:00,1602.59,1602.22,1602.7,1602.7,1602.22,1602.5033333333333,1602.59
596,1663149360000,2022-09-14 09:56:00,1604.17,1604.45,1604.2,1604.45,1604.17,1604.2733333333333,1604.2
597,1663149420000,2022-09-14 09:57:00,1602.71,1602.8,1602.9,1602.9,1602.71,1602.8033333333333,1602.8
598,1663149480000,2022-09-14 09:58:00,1604.4,1604.45,1604.6,1604.6,1604.4,1604.4833333333336,1604.45
599,1663149540000,2022-09-14 09:59:00,1605.03,1604.81,1605.0,1605.03,1604.81,1604.9466666666667,1605.0
600,1663149600000,2022-09-14 10:00:00,1605.33,1605.17,1605.3,1605.33,1605.17,1605.2666666666667,1605.3
601,1663149660000,2022-09-14 10:01:00,1604.62,1604.62,1604.7,1604.7,1604.62,1604.6466666666665,1604.62
602,1663149720000,2022-09-14 10:02:00,1603.65,1603.5,1603.9,1603.9,1603.5,1603.6833333333334,1603.65
603,1663149780000,2022-09-14 10:03:00,1603.03,1603.25,1603.3,1603.3,1603.03,1603.1933333333334,1603.25
604,1663149840000,2022-09-14 10:04:00,1603.57,1603.74,1604.0,1604.0,1603.57,1603.7699999999998,1603.74
605,1663149900000,2022-09-14 10:05:00,1604.5,1604.53,1604.6,1604.6,1604.5,1604.543333333333,1604.53
606,1663149960000,2022-09-14 10:06:00,1603.04,1602.77,1603.0,1603.04,1602.77,1602.9366666666665,1603.0
607,1663150020000,2022-09-14 10:07:00,1602.36,1602.35,1602.4,1602.4,1602.35,1602.3700000000001,1602.36
608,1663150080000,2022-09-14 10:08:00,1603.29,1603.01,1603.5,1603.5,1603.01,1603.2666666666667,1603.29
609,1663150140000,2022-09-14 10:09:00,1604.0,1604.25,1604.1,1604.25,1604.0,1604.1166666666668,1604.1
610,1663150200000,2022-09-14 10:10:00,1603.59,1603.76,1603.5,1603.76,1603.5,1603.6166666666668,1603.59
611,1663150260000,2022-09-14 10:11:00,1604.27,1604.13,1604.5,1604.5,1604.13,1604.3,1604.27
612,1663150320000,2022-09-14 10:12:00,1603.01,1603.08,1603.1,1603.1,1603.01,1603.0633333333335,1603.08
613,1663150380000,2022-09-14 10:13:00,1601.63,1601.65,1601.9,1601.9,1601.63,1601.7266666666667,1601.65
614,1663150440000,2022-09-14 10:14:00,1601.46,1601.4,1601.7,1601.7,1601.4,1601.5200000000002,1601.46
615,1663150500000,2022-09-14 10:15:00,1603.49,1603.54,1603.3,1603.54,1603.3,1603.4433333333334,1603.49
616,1663150560000,2022-09-14 10:16:00,1601.14,1601.1,1601.4,1601.4,1601.1,1601.2133333333331,1601.14
617,1663150620000,2022-09-14 10:17:00,1603.2,1603.0,1603.1,1603.2,1603.0,1603.0999999999997,1603.1
618,1663150680000,2022-09-14 10:18:00,1601.96,1602.06,1602.0,1602.06,1601.96,1602.006666666667,1602.0
619,1663150740000,2022-09-14 10:19:00,1599.56,1599.31,1599.7,1599.7,1599.31,1599.5233333333333,1599.56
620,1663150800000,2022-09-14 10:20:00,1600.87,1600.9,1600.9,1600.9,1600.87,1600.89,1600.9
621,1663150860000,2022-09-14 10:21:00,1599.12,1599.14,1599.2,1599.2,1599.12,1599.1533333333334,1599.14
622,1663150920000,2022-09-14 10:22:00,1600.33,1600.68,1600.3,1600.68,1600.3,1600.4366666666667,1600.33
623,1663150980000,2022-09-14 10:23:00,1598.28,1598.3,1598.6,1598.6,1598.28,1598.3933333333334,1598.3
624,1663151040000,2022-09-14 10:24:00,1600.2,1600.05,1600.5,1600.5,1600.05,1600.25,1600.2
625,1663151100000,2022-09-14 10:25:00,1599.78,1599.84,1600.0,1600.0,1599.78,1599.8733333333332,1599.84
626,1663151160000,2022-09-14 10:26:00,1598.36,1598.67,1598.7,1598.7,1598.36,1598.5766666666666,1598.67
627,1663151220000,2022-09-14 10:27:00,1596.51,1597.12,1596.8,1597.12,1596.51,1596.8100000000002,1596.8
628,1663151280000,2022-09-14 10:28:00,1597.02,1597.45,1597.0,1597.45,1597.0,1597.1566666666668,1597.02
629,1663151340000,2022-09-14 10:29:00,1596.74,1596.99,1597.0,1597.0,1596.74,1596.9099999999999,1596.99
630,1663151400000,2022-09-14 10:30:00,1597.99,1598.51,1597.9,1598.51,1597.9,1598.1333333333332,1597.99
631,1663151460000,2022-09-14 10:31:00,1596.74,1597.14,1596.8,1597.14,1596.74,1596.8933333333334,1596.8
632,1663151520000,2022-09-14 10:32:00,1595.82,1596.14,1596.1,1596.14,1595.82,1596.0199999999998,1596.1
633,1663151580000,2022-09-14 10:33:00,1595.99,1596.2,1595.9,1596.2,1595.9,1596.03,1595.99
634,1663151640000,2022-09-14 10:34:00,1597.21,1597.23,1597.3,1597.3,1597.21,1597.2466666666667,1597.23
635,1663151700000,2022-09-14 10:35:00,1596.64,1597.04,1596.7,1597.04,1596.64,1596.7933333333333,1596.7
636,1663151760000,2022-09-14 10:36:00,1598.68,1599.0,1598.9,1599.0,1598.68,1598.86,1598.9
637,1663151820000,2022-09-14 10:37:00,1599.49,1599.62,1599.4,1599.62,1599.4,1599.5033333333333,1599.49
638,1663151880000,2022-09-14 10:38:00,1600.27,1600.46,1600.2,1600.46,1600.2,1600.3100000000002,1600.27
639,1663151940000,2022-09-14 10:39:00,1598.97,1599.12,1599.0,1599.12,1598.97,1599.03,1599.0
640,1663152000000,2022-09-14 10:40:00,1599.78,1599.99,1599.7,1599.99,1599.7,1599.8233333333335,1599.78
641,1663152060000,2022-09-14 10:41:00,1600.4,1601.11,1600.4,1601.11,1600.4,1600.6366666666665,1600.4
642,1663152120000,2022-09-14 10:42:00,1599.88,1600.31,1599.9,1600.31,1599.88,1600.03,1599.9
643,1663152180000,2022-09-14 10:43:00,1598.5,1598.84,1598.4,1598.84,1598.4,1598.58,1598.5
644,1663152240000,2022-09-14 10:44:00,1596.62,1596.73,1596.6,1596.73,1596.6,1596.6499999999999,1596.62
645,1663152300000,2022-09-14 10:45:00,1599.88,1600.06,1599.8,1600.06,1599.8,1599.9133333333332,1599.88
646,1663152360000,2022-09-14 10:46:00,1600.13,1599.86,1600.1,1600.13,1599.86,1600.03,1600.1
647,1663152420000,2022-09-14 10:47:00,1598.52,1598.86,1598.8,1598.86,1598.52,1598.7266666666667,1598.8
648,1663152480000,2022-09-14 10:48:00,1598.07,1598.24,1598.1,1598.24,1598.07,1598.1366666666665,1598.1
649,1663152540000,2022-09-14 10:49:00,1599.53,1599.82,1599.7,1599.82,1599.53,1599.6833333333334,1599.7
650,1663152600000,2022-09-14 10:50:00,1598.99,1599.56,1599.0,1599.56,1598.99,1599.1833333333334,1599.0
651,1663152660000,2022-09-14 10:51:00,1599.62,1600.09,1599.7,1600.09,1599.62,1599.8033333333333,1599.7
652,1663152720000,2022-09-14 10:52:00,1600.65,1600.88,1600.6,1600.88,1600.6,1600.71,1600.65
653,1663152780000,2022-09-14 10:53:00,1601.14,1601.57,1601.3,1601.57,1601.14,1601.3366666666668,1601.3
654,1663152840000,2022-09-14 10:54:00,1600.66,1601.0,1600.7,1601.0,1600.66,1600.7866666666666,1600.7
655,1663152900000,2022-09-14 10:55:00,1601.5,1601.75,1601.3,1601.75,1601.3,1601.5166666666667,1601.5
656,1663152960000,2022-09-14 10:56:00,1602.82,1603.05,1602.8,1603.05,1602.8,1602.89,1602.82
657,1663153020000,2022-09-14 10:57:00,1601.57,1602.01,1601.8,1602.01,1601.57,1601.7933333333333,1601.8
658,1663153080000,2022-09-14 10:58:00,1601.91,1602.27,1601.8,1602.27,1601.8,1601.9933333333336,1601.91
659,1663153140000,2022-09-14 10:59:00,1601.66,1601.96,1601.8,1601.96,1601.66,1601.8066666666666,1601.8
660,1663153200000,2022-09-14 11:00:00,1602.25,1602.69,1602.4,1602.69,1602.25,1602.4466666666667,1602.4
661,1663153260000,2022-09-14 11:01:00,1603.56,1604.0,1603.3,1604.0,1603.3,1603.62,1603.56
662,1663153320000,2022-09-14 11:02:00,1602.0,1602.35,1601.8,1602.35,1601.8,1602.05,1602.0
663,1663153380000,2022-09-14 11:03:00,1601.33,1601.89,1601.4,1601.89,1601.33,1601.5400000000002,1601.4
664,1663153440000,2022-09-14 11:04:00,1601.74,1602.16,1601.5,1602.16,1601.5,1601.8,1601.74
665,1663153500000,2022-09-14 11:05:00,1602.04,1602.36,1602.0,1602.36,1602.0,1602.1333333333332,1602.04
666,1663153560000,2022-09-14 11:06:00,1601.2,1601.85,1601.4,1601.85,1601.2,1601.4833333333336,1601.4
667,1663153620000,2022-09-14 11:07:00,1600.78,1601.25,1600.9,1601.25,1600.78,1600.9766666666667,1600.9
668,1663153680000,2022-09-14 11:08:00,1603.24,1603.84,1603.4,1603.84,1603.24,1603.493333333333,1603.4
669,1663153740000,2022-09-14 11:09:00,1604.76,1605.2,1604.8,1605.2,1604.76,1604.92,1604.8
670,1663153800000,2022-09-14 11:10:00,1605.35,1605.36,1605.3,1605.36,1605.3,1605.3366666666668,1605.35
671,1663153860000,2022-09-14 11:11:00,1604.24,1604.72,1604.4,1604.72,1604.24,1604.4533333333336,1604.4
672,1663153920000,2022-09-14 11:12:00,1603.66,1604.65,1603.5,1604.65,1603.5,1603.9366666666667,1603.66
673,1663153980000,2022-09-14 11:13:00,1603.29,1603.63,1603.4,1603.63,1603.29,1603.4399999999998,1603.4
674,1663154040000,2022-09-14 11:14:00,1602.92,1603.15,1602.9,1603.15,1602.9,1602.99,1602.92
675,1663154100000,2022-09-14 11:15:00,1603.72,1604.03,1603.6,1604.03,1603.6,1603.7833333333335,1603.72
676,1663154160000,2022-09-14 11:16:00,1602.4,1602.9,1602.5,1602.9,1602.4,1602.6000000000001,1602.5
677,1663154220000,2022-09-14 11:17:00,1601.18,1601.24,1601.3,1601.3,1601.18,1601.24,1601.24
678,1663154280000,2022-09-14 11:18:00,1601.09,1601.68,1601.3,1601.68,1601.09,1601.3566666666666,1601.3
679,1663154340000,2022-09-14 11:19:00,1601.18,1601.5,1601.3,1601.5,1601.18,1601.3266666666668,1601.3
680,1663154400000,2022-09-14 11:20:00,1600.79,1600.91,1600.9,1600.91,1600.79,1600.8666666666668,1600.9
681,1663154460000,2022-09-14 11:21:00,1600.36,1600.7,1600.6,1600.7,1600.36,1600.5533333333333,1600.6
682,1663154520000,2022-09-14 11:22:00,1602.01,1602.17,1602.0,1602.17,1602.0,1602.0600000000002,1602.01
683,1663154580000,2022-09-14 11:23:00,1601.2,1601.39,1601.1,1601.39,1601.1,1601.2300000000002,1601.2
684,1663154640000,2022-09-14 11:24:00,1600.54,1600.88,1600.6,1600.88,1600.54,1600.6733333333334,1600.6
685,1663154700000,2022-09-14 11:25:00,1600.32,1600.6,1600.3,1600.6,1600.3,1600.4066666666668,1600.32
686,1663154760000,2022-09-14 11:26:00,1601.93,1602.05,1601.9,1602.05,1601.9,1601.96,1601.93
687,1663154820000,2022-09-14 11:27:00,1601.96,1602.2,1601.9,1602.2,1601.9,1602.0199999999998,1601.96
688,1663154880000,2022-09-14 11:28:00,1601.62,1602.03,1601.4,1602.03,1601.4,1601.6833333333332,1601.62
689,1663154940000,2022-09-14 11:29:00,1600.88,1601.27,1600.8,1601.27,1600.8,1600.9833333333333,1600.88
690,1663155000000,2022-09-14 11:30:00,1600.78,1601.08,1601.0,1601.08,1600.78,1600.9533333333331,1601.0
691,1663155060000,2022-09-14 11:31:00,1601.4,1601.48,1601.4,1601.48,1601.4,1601.426666666667,1601.4
692,1663155120000,2022-09-14 11:32:00,1602.45,1602.71,1602.5,1602.71,1602.45,1602.5533333333333,1602.5
693,1663155180000,2022-09-14 11:33:00,1600.21,1600.41,1600.4,1600.41,1600.21,1600.3400000000001,1600.4
694,1663155240000,2022-09-14 11:34:00,1598.86,1598.99,1599.0,1599.0,1598.86,1598.95,1598.99
695,1663155300000,2022-09-14 11:35:00,1599.7,1599.99,1599.6,1599.99,1599.6,1599.7633333333333,1599.7
696,1663155360000,2022-09-14 11:36:00,1601.34,1601.36,1601.2,1601.36,1601.2,1601.3,1601.34
697,1663155420000,2022-09-14 11:37:00,1600.41,1600.55,1600.2,1600.55,1600.2,1600.3866666666665,1600.41
698,1663155480000,2022-09-14 11:38:00,1600.13,1600.74,1600.2,1600.74,1600.13,1600.3566666666666,1600.2
699,1663155540000,2022-09-14 11:39:00,1603.59,1603.83,1603.5,1603.83,1603.5,1603.64,1603.59
700,1663155600000,2022-09-14 11:40:00,1603.4,1603.62,1603.4,1603.62,1603.4,1603.4733333333334,1603.4
701,1663155660000,2022-09-14 11:41:00,1602.75,1602.71,1602.5,1602.75,1602.5,1602.6533333333334,1602.71
702,1663155720000,2022-09-14 11:42:00,1601.78,1601.63,1601.8,1601.8,1601.63,1601.7366666666667,1601.78
703,1663155780000,2022-09-14 11:43:00,1602.21,1602.49,1602.3,1602.49,1602.21,1602.3333333333333,1602.3
704,1663155840000,2022-09-14 11:44:00,1601.58,1602.0,1601.5,1602.0,1601.5,1601.6933333333334,1601.58
705,1663155900000,2022-09-14 11:45:00,1600.74,1600.9,1600.7,1600.9,1600.7,1600.78,1600.74
706,1663155960000,2022-09-14 11:46:00,1599.68,1599.8,1599.6,1599.8,1599.6,1599.6933333333334,1599.68
